,Address,Lot_Size,Price,Unit,latitude,longitude
543,"0 215th St, Lancaster, CA 93535",2.67,10950.0,acres lot,34.694,-117.7272
544,"0 Avenue H8, Lancaster, CA 93535",2.61,10950.0,acres lot,34.7160,-117.85422
545,"1 Tamarisk Rd #401-20, Onyx, CA 93255",0.26,10995.0,acres lot,35.690,-118.2246
546,"1 Tamarisk Rd #401-18, Onyx, CA 93255",0.27,10995.0,acres lot,35.690,-118.2246
547,"1 Tamarisk Rd #401-19, Onyx, CA 93255",0.26,10995.0,acres lot,35.690,-118.2246
548,"1 Tamarisk Rd #401-16, Onyx, CA 93255",0.26,10995.0,acres lot,35.690,-118.2246
549,"064-300 Thirty #-0, Inyokern, CA 93527",2.52,10998.0,acres lot,35.6468,-117.81256
550,"16089 Eagle Rock Rd, Hidden Valley Lake, CA 95467",0.28,10999.0,acres lot,38.827,-122.56384
551,"16168 Eagle Rock Rd, Hidden Valley Lake, CA 95467",0.27,10999.0,acres lot,38.82,-122.5650
552,"20 N Street Aly, Mojave, CA 93501",2.5,10999.0,acres lot,35.053,-118.1682
554,"2587 Sea Port Ave, Thermal, CA 92274",0.26,11000.0,acres lot,33.31,-115.9566
555,"1 E Avenue G2, Lancaster, CA 93535",0.25,11000.0,acres lot,34.64957,-118.128879
556,"0 Vac Avenue G2 Vic Ave SUITE 139, Lancaster, CA 93535",0.25,11000.0,acres lot,34.686,-117.7762
557,"Vic Ave F-STE 140, Lancaster, CA 93535",2.53,11000.0,acres lot,34.746,-118.1361
558,"12097 Courtland Rd, Santa Margarita, CA 93453",2.5,11000.0,acres lot,35.2931,-119.95388
559,"12095 Courtland Rd, Santa Margarita, CA 93453",2.5,11000.0,acres lot,35.2931,-119.95388
560,"12095 Cole Trl, Santa Margarita, CA 93453",2.5,11000.0,acres lot,35.28220,-119.951751
561,"12091 Cole Trl, Santa Margarita, CA 93453",2.5,11000.0,acres lot,35.28220,-119.951751
562,"0 Vac Avenue J12 Vic SUITE 165, Lancaster, CA 93535",2.56,11000.0,acres lot,34.680,-117.7612
563,"O Double O Rd LOT 25, Borrego Springs, CA 92004",0.69,11000.0,acres lot,33.240,-116.371
564,"28418101003 Starla Pl, California City, CA 93505",2.24,11000.0,acres lot,35.13685,-117.760410
565,"284-181 Starla Pl #1, California City, CA 93505",2.24,11000.0,acres lot,35.13685,-117.760410
566,"691 Copco Rd, Hornbrook, CA 96044",1.2,11000.0,acres lot,41.8984,-122.55257
567,"Unit #4-LOT 540, Hornbrook, CA 96044",2.94,11000.0,acres lot,41.9101,-122.55585
568,"0 Avenue 10 #R, Littlerock, CA 93543",0.75,11000.0,acres lot,34.5211,-117.98367
569,"LOT 661 Clark Rd, Hornbrook, CA 96044",2.9,11000.0,acres lot,41.884,-122.4562
570,"0 Halstead Rd, Hinkley, CA 92347",0.94,11000.0,acres lot,35.000,-117.2091
571,"E Avenue J12, Lancaster, CA 93535",2.56,11000.0,acres lot,34.680,-117.7612
572,"Harborview Dr UNIT 1, Weed, CA 96094",0.27,11000.0,acres lot,41.527,-122.3738
573,"0 Near Harrod Rd, Lucerne Valley, CA 92356",2.5,11000.0,acres lot,34.4436,-116.94552
574,"0 Redman, Lancaster, CA 93535",2.56,11000.0,acres lot,34.7638,-117.96979
575,"084-251 W Drummond Ave #18, Inyokern, CA 93527",1.93,11000.0,acres lot,35.6468,-117.81256
576,"0 Kendell Rd, Lucerne Valley, CA 92356",0.36,11000.0,acres lot,34.451,-116.96645
577,"0 Double O Rd, Borrego Springs, CA 92004",0.45,11000.0,acres lot,33.240,-116.371
578,"1350 Tyler Ave, Thermal, CA 92274",0.26,11000.0,acres lot,33.278,-115.97455
579,"19901 Brite Valley Rd, Tehachapi, CA 93561",0.32,11000.0,acres lot,35.1485,-118.4838
580,"Unit Lake Rdg #2-LOT 317, Dorris, CA 96023",2.6,11111.0,acres lot,41.9668,-121.91804
581,"Condor Cir UNIT 4, Weed, CA 96094",0.45,11111.0,acres lot,41.520,-122.3688
582,"Blue Gill Dr UNIT 4, Hornbrook, CA 96044",3.21,11111.0,acres lot,41.895,-122.4307
583,"0 Apn 3129 #71-02-0000, Phelan, CA 92371",1.06,11399.0,acres lot,34.4262,-117.57250
584,"2323 Buckhorn Trl, Quincy, CA 95971",0.37,11500.0,acres lot,39.907,-120.75458
585,"Xx Dove St, Hornbrook, CA 96044",4.8,11500.0,acres lot,41.8903,-122.52203
586,"0 Vicinity Ave #R8, Palmdale, CA 93591",2.55,11500.0,acres lot,35.338,-119.1341
587,"0 Vicinity Ave #H12 & 130, Lancaster, CA 93535",2.6,11500.0,acres lot,34.6519,-118.14604
588,"0 Vicinity Ave #I8 & 106, Lancaster, CA 93535",2.57,11500.0,acres lot,35.974,-118.9967
589,"Vicinity I 8 & 106th St E, Lancaster, CA 93535",2.57,11500.0,acres lot,34.62382,-117.894259
590,"Vicinity Ave #H-12, Lancaster, CA 93535",2.6,11500.0,acres lot,34.703,-117.7154
591,"Vic Ave E #R-8, Palmdale, CA 93591",2.55,11500.0,acres lot,34.613,-117.7342
592,"0 Salinas Rd, Hinkley, CA 92347",2.27,11500.0,acres lot,34.9506,-117.17309
593,"13136 Wells Fargo Dr #215, Groveland, CA 95321",0.38,11500.0,acres lot,37.8620,-120.2148
594,"Vic Avenue D 4 92 Ste Redman, Lancaster, CA 93535",1.29,11555.0,acres lot,34.775,-117.9831
595,"E Vac Avenue D 2 Vic 92 Ste, Lancaster, CA 93535",1.25,11555.0,acres lot,34.6873,-118.10118
596,"D D Avenue Vic #93, Lancaster, CA 93535",1.31,11555.0,acres lot,34.632,-117.8146
597,"111 Pony Rd, Landers, CA 92285",2.5,11700.0,acres lot,34.36,-116.5671
598,"Cod Dr UNIT 4, Hornbrook, CA 96044",4.2,11750.0,acres lot,41.904,-122.4395
599,"0 Hampton Dr, Newberry Springs, CA 92365",2.91,11880.0,acres lot,34.898,-116.7214
600,"0 Cottontail Dr, Weed, CA 96094",0.26,11900.0,acres lot,41.498,-122.36509785714
601,"20080 Ridgecrest Way #292, Groveland, CA 95321",0.31,11900.0,acres lot,37.8422,-120.19050
602,"Near Powerline Rd, Hinkley, CA 92347",5.0,12000.0,acres lot,34.99627,-117.38091
603,"99999 Mercedes Blvd, California City, CA 93505",2.5,11900.0,acres lot,35.1234,-117.85273
604,"1 Vac Vic Ave, Pearblossom, CA 93553",2.42,11900.0,acres lot,34.492,-117.8999
605,"0 Avenue D2, Lancaster, CA 93535",1.29,11950.0,acres lot,34.775,-118.2995
606,"0 Near Manix Rd, Newberry Springs, CA 92365",20.0,11950.0,acres lot,34.9819,-116.59419
607,"129 W Avenue C #4, Lancaster, CA 93536",2.53,11999.0,acres lot,34.794,-118.5108
608,"0 Joshua Tree Rd, Johnson Valley, CA 92285",2.5,11999.0,acres lot,34.355,-116.58656
609,"3154 Coyote Rock Rd, Potter Valley, CA 95469",1.33,12000.0,acres lot,39.4676,-122.96123
610,"18280 Deer Hill Rd, Hidden Valley Lake, CA 95467",0.29,12000.0,acres lot,38.818,-122.56866
611,"20262 Indian Rock Rd, Hidden Valley Lake, CA 95467",0.4,12000.0,acres lot,38.793,-122.5359
612,"21947 Stoney Creek Pl, Cottonwood, CA 96022",0.28,12000.0,acres lot,40.359,-122.21955
613,"19732 Lake California Dr, Cottonwood, CA 96022",0.26,12000.0,acres lot,40.367,-122.22192
614,"7055 Whitetail Way, Corning, CA 96021",1.2,12000.0,acres lot,40.004,-122.3953
615,"11091 Deleker Trl, Santa Margarita, CA 93453",2.5,12000.0,acres lot,35.326,-119.9829
616,"0 Vac Avenue G12 Vic SUITE 235-42, Lancaster, CA 93535",2.57,12000.0,acres lot,34.671,-117.9186
617,"Avenue G12 Vic Ste #235, Lancaster, CA 93535",2.57,12000.0,acres lot,34.721,-118.3658
618,"25000 W Avenue M7, Lancaster, CA 93536",2.53,12000.0,acres lot,34.638,-118.1849
619,"Vac Land, Mojave, CA 93501",2.51,12000.0,acres lot,35.052,-118.17396
620,"Californa City Blvd, Mojave, CA 93501",10.0,12000.0,acres lot,35.052,-118.17396
621,"0 Unknown, Felton, CA 95018",0.3,12000.0,acres lot,37.,-122.0
622,"25000 E Avenue M7, Lancaster, CA 93536",2.5,12000.0,acres lot,34.638,-118.1849
623,"0 Undefined, Adelanto, CA 92301",1.32,12000.0,acres lot,34.582,-117.40921
624,"0 Shetland Rd, Helendale, CA 92342",2.33,12000.0,acres lot,34.7296,-117.24733
625,"0 Coachella Trl, Santa Margarita, CA 93453",2.5,12000.0,acres lot,35.297,-119.94554
626,"0 Bishop Trl, Santa Margarita, CA 93453",2.5,12000.0,acres lot,35.26365,-119.871852
627,"0 Blocksburg Rd, Santa Margarita, CA 93453",2.5,12000.0,acres lot,35.2782,-119.88731
628,"0 Caliente Trl, Santa Margarita, CA 93453",2.5,12000.0,acres lot,35.2857,-119.93627
629,"0 Copenhagen Rd, Santa Margarita, CA 93453",2.5,12000.0,acres lot,35.2785,-119.93860
630,"0 El Cajon, Santa Margarita, CA 93453",2.5,12000.0,acres lot,35.3899,-120.60905
631,"0 Carmel Trl, Santa Margarita, CA 93453",2.5,12000.0,acres lot,35.2947,-119.924896
632,"0 Briceland Rd, Santa Margarita, CA 93453",2.5,12000.0,acres lot,35.300,-119.9298
633,"0 Chubback Rd, Santa Margarita, CA 93453",2.5,12000.0,acres lot,35.294,-119.95168
634,"0 Boca Trl, Santa Margarita, CA 93453",2.5,12000.0,acres lot,35.2821,-119.88951
635,"197 Saint Andrews St #G4, Lancaster, CA 93534",2.6,12000.0,acres lot,34.713,-118.1647
636,"Corner Avenue Stw #B8-155, Lancaster, CA 93536",2.44,12000.0,acres lot,34.760,-118.322
637,"1200 Avenue G12/12 Est, Lancaster, CA 93535",1.25,12000.0,acres lot,34.7221,-118.14163
638,"Vic Ave #G8 & 12, Lancaster, CA 93535",1.25,12000.0,acres lot,34.754,-117.8058
639,"14 Freeway Near Reed Ave, Mojave, CA 93501",2.5,12000.0,acres lot,35.052,-118.17396
640,"0 Vac Corner Avenue Trail 172 S #A8, Lancaster, CA 93536",2.51,12000.0,acres lot,34.609,-118.170
641,"Vic Avenue Ste St #E8-145, Lancaster, CA 93535",2.59,12000.0,acres lot,34.6873,-118.10118
642,"0 Vac Vic Avenue E 8 145 SUITE 1, Lancaster, CA 93535",2.59,12000.0,acres lot,34.7563,-117.9788
643,"0 Hawk Rd, Termo, CA 96132",20.0,12000.0,acres lot,40.827,-120.5803
644,"14443 Boda Trl, Santa Margarita, CA 93453",2.5,12000.0,acres lot,35.2821,-119.88951
645,"0 Vac Vic 76th St #L6, Lancaster, CA 93535",1.23,12000.0,acres lot,34.651,-118.2644
646,"Redhill Rd, Hinkley, CA 92347",5.0,12000.0,acres lot,34.9347,-117.19921
647,"120 Saint East & Ave #G10, Lancaster, CA 93535",1.14,12000.0,acres lot,34.6873,-118.10118
648,"241 E V #4, Palmdale, CA 93550",2.5,12000.0,acres lot,34.515,-118.0681
649,"0 E Avenue H12 #180, Lancaster, CA 93535",2.59,12000.0,acres lot,34.708,-117.7091
650,"E Avenue H12, Lancaster, CA 93535",2.59,12000.0,acres lot,34.70,-117.7591
651,"13250 Calipatria Rd, Santa Margarita, CA 93453",2.5,12000.0,acres lot,35.3203,-119.907097
652,"2683 Greenhorn Ranch Rd, Quincy, CA 95971",0.39,12000.0,acres lot,39.908,-120.7413
653,"Vic Of 147th W & Ave #C8, Lancaster, CA 93536",2.5,12000.0,acres lot,34.800,-118.3834
654,"0 E Ave E #R, Palmdale, CA 93550",2.55,12000.0,acres lot,34.5793,-118.11711
655,"19700 197th St E, Llano, CA 93544",2.04,12000.0,acres lot,34.50038,-117.778254
656,"197th Street E Vic Panorama Rd, Llano, CA 93544",2.04,12000.0,acres lot,34.51498,-117.778360
657,"Solan Dr, California City, CA 93505",0.37,12000.0,acres lot,35.1628,-117.82007
658,"5 4/66 Fairway Dr, Weed, CA 96094",0.3,12000.0,acres lot,41.519,-122.3676
659,"Fond Ave UNIT 4, Hornbrook, CA 96044",3.0,12000.0,acres lot,41.9588,-122.40062
660,"Unit 3 Crest Ln LOT 113, Hornbrook, CA 96044",2.06,12000.0,acres lot,41.9342,-122.38591
661,"E North #E, Palmdale, CA 93552",1.25,12000.0,acres lot,34.631,-117.9779
662,"235th St E, Palmdale, CA 93591",2.5,12000.0,acres lot,34.591,-117.7107
663,"3 Slash X Ranch Rd, Barstow, CA 92311",1.93,12000.0,acres lot,34.8957,-117.01720
664,"2 Slash X Ranch Rd, Barstow, CA 92311",2.28,12000.0,acres lot,34.7600,-117.01029
665,"0 Weiss & Forest Ave, Mojave, CA 93501",2.61,12000.0,acres lot,35.052,-118.17396
666,"0 Clear Lake Rd, Santa Margarita, CA 93453",2.5,12000.0,acres lot,35.31485,-119.936027
667,"0 Near Mesa Rd, Twentynine Palms, CA 92277",2.5,12000.0,acres lot,34.179,-115.8160
668,"0 Calcium Trl, Santa Margarita, CA 93453",2.38,12000.0,acres lot,35.27848,-119.92956
669,"235 E Avenue H12, Lancaster, CA 93535",2.61,12000.0,acres lot,34.706,-117.7165
670,"197th Street East & Ave #G-4, Lancaster, CA 93535",2.6,12000.0,acres lot,34.6873,-118.10118
671,"0 Carlsberg Rd, Alturas, CA 96101",0.93,12000.0,acres lot,41.2594,-120.73510
672,"0 Artois Trl, Santa Margarita, CA 93453",2.5,12000.0,acres lot,35.289,-119.8700
673,"20 Ste Vic Ave #E10, Lancaster, CA 93535",4.69,12000.0,acres lot,34.744,-117.9692
674,"75 Street, Lancaster, CA 93536",1.59,12000.0,acres lot,34.652,-118.2627
675,"192nd Corner Avenue Stw #192-E6, Lancaster, CA 93536",2.53,12000.0,acres lot,34.762,-118.2014
676,"120th Street East & Ave #G-10, Lancaster, CA 93535",1.14,12000.0,acres lot,34.6873,-118.10118
677,"23 Theda Rd, Fort Irwin, CA 92310",5.0,12000.0,acres lot,35.2627,-116.68475
678,"0 Asilomar Trl, Santa Margarita, CA 93453",2.5,12000.0,acres lot,35.2852,-119.86564
679,"E Avenue I SUITE 186, Lancaster, CA 93535",2.18,12000.0,acres lot,34.709,-117.8415
680,"0 Palmdale Ca Outside Area Inside, Palmdale, CA 93591",2.52,12000.0,acres lot,34.580,-118.08265
681,"0 W Vac Corner Ave, Lancaster, CA 93536",2.54,12000.0,acres lot,34.6761,-118.20558
682,"0-210 210th St E, Lancaster, CA 93535",2.51,12000.0,acres lot,34.7923,-117.75641
683,"0 57th St W, Rosamond, CA 93560",2.27,12000.0,acres lot,34.852,-118.2318
684,"16 Harper Vacant Land Rd, Barstow, CA 92311",10.0,12000.0,acres lot,34.8957,-117.01720
685,"22100 Avenue P, Palmdale, CA 93591",2.1,12000.0,acres lot,34.589,-117.6835
686,"Altus Ave, Mojave, CA 93501",2.5,12000.0,acres lot,35.04056,-118.111100
687,"Mountain Climber Way, Tehachapi, CA 93561",3.85,12000.0,acres lot,35.072,-118.5497
688,"0 Balfrin Dr, Crestline, CA 92325",0.33,12000.0,acres lot,34.2359,-117.2611
689,"Yokum, Weldon, CA 93283",2.5,12000.0,acres lot,35.637,-118.2540
690,"0 Arrowhead Trl, Santa Margarita, CA 93453",2.5,12000.0,acres lot,35.278,-119.87403
691,"0 Compton Rd, Santa Margarita, CA 93453",2.5,12000.0,acres lot,35.334,-119.9574
692,"0 Clarksburg Rd, Santa Margarita, CA 93453",2.5,12000.0,acres lot,35.291,-119.9437
693,"0 Berkeley Trl, Santa Margarita, CA 93453",2.5,12000.0,acres lot,35.2710,-119.88071
694,"0 Coso Junction Rd, Santa Margarita, CA 93453",2.5,12000.0,acres lot,35.298,-119.9702
695,"1 Weiss Ave, Mojave, CA 93501",2.61,12000.0,acres lot,35.0094,-118.04712
696,"0 Delta Rd, Santa Margarita, CA 93453",2.5,12000.0,acres lot,35.3899,-120.60905
697,"0 Arrowbear Trl, Santa Margarita, CA 93453",2.5,12000.0,acres lot,35.293,-119.9121
698,"0 National Trails Hwy, Needles, CA 92363",10.0,12000.0,acres lot,34.712,-114.4926
699,"0 Big Bend Trl, Santa Margarita, CA 93453",2.5,12000.0,acres lot,35.300,-119.8957
700,"0 Dardanelle Rd, Santa Margarita, CA 93453",2.5,12000.0,acres lot,35.333,-119.9798
701,"0 Grafton Dr, Newberry Springs, CA 92365",2.94,12000.0,acres lot,34.89811,-116.662541
702,"0 Ballico Trl, Santa Margarita, CA 93453",2.5,12000.0,acres lot,35.306,-119.8821
703,"0 Ambleside Dr, Oroville, CA 95965",0.29,12000.0,acres lot,39.7870,-121.51249
704,"0 Encina Dr, Lake Elsinore, CA 92530",0.52,12000.0,acres lot,33.632,-117.3549
706,"1172 Lilac Dr, Arnold, CA 95223",0.38,12000.0,acres lot,38.253,-120.348
707,"Sewanee Dr, Borrego Springs, CA 92004",0.44,12000.0,acres lot,33.2071,-116.3397987
708,"Vacant Rose Avenue And Yucaipa, Mojave, CA 93501",2.5,12150.0,acres lot,35.052,-118.17396
709,"240th West Holiday Ave, Rosamond, CA 93560",10.0,12450.0,acres lot,34.845,-118.3315
710,"0 Cool Rd, Santa Margarita, CA 93453",2.5,12450.0,acres lot,35.3222,-119.96255
711,"17065 Fawn Ln, Corning, CA 96021",1.06,12494.0,acres lot,40.002,-122.40294
712,"5639 Arapaho Way, Kelseyville, CA 95451",0.33,12499.0,acres lot,38.9512,-122.7365
713,"Tomahawk Pl, Weed, CA 96094",0.28,12499.0,acres lot,41.526,-122.3724
714,"9980 Point Lakeview Rd, Kelseyville, CA 95451",0.25,12500.0,acres lot,38.954,-122.72255
715,"2660 Sea Garden Ave, Thermal, CA 92274",0.26,12500.0,acres lot,33.320,-115.9516
716,"2540 Dalton Dr, Thermal, CA 92274",0.34,12500.0,acres lot,33.3133,-115.95646
717,"2607 Treasure Dr, Thermal, CA 92274",0.26,12500.0,acres lot,33.3175,-115.94192
718,"25400 Jacaranda Dr, Tehachapi, CA 93561",1.31,12500.0,acres lot,35.187,-118.60055
719,"0 Cactus Jack Rd, Twentynine Palms, CA 92277",2.0,12500.0,acres lot,34.137,-115.97388
720,"LOT Three Amboy Rd, Twentynine Palms, CA 92277",0.92,12500.0,acres lot,34.169,-115.89312
721,"0 Bullion Mount Rd, Twentynine Palms, CA 92277",1.25,12500.0,acres lot,34.189,-116.0003
722,"220 Saint East Ave N #P10, Palmdale, CA 93591",2.56,12500.0,acres lot,34.631,-117.9779
723,"0 Hunter Dr #14, Borrego Springs, CA 92004",0.3,12500.0,acres lot,33.1902,-116.3260
724,"Vic Avenue D 220 Ste, Lancaster, CA 93535",1.27,12500.0,acres lot,34.7787,-117.75343
725,"Country Club Rd LOT 170, Borrego Springs, CA 92004",0.38,12500.0,acres lot,33.234,-116.3837
726,"0 Vac Avenue E 8 Vic #137, Lancaster, CA 93535",2.59,12500.0,acres lot,34.75,-117.9155
727,"LOT Five Jaguar Ct, Montague, CA 96064",2.5,12500.0,acres lot,41.890,-122.4256
728,"Vac Vic 245th Ste Ave #K12, Lancaster, CA 93535",2.53,12500.0,acres lot,34.643,-117.667
729,"0 Slash X Ranch Rd, Barstow, CA 92311",2.2,12500.0,acres lot,34.8957,-117.01720
730,"9999 Play A Del Sol, Tehachapi, CA 93561",0.28,12500.0,acres lot,35.1321,-118.44897
731,"2279 Shore Fair St, Thermal, CA 92274",0.28,12500.0,acres lot,33.293,-115.9595
732,"0 95th St, California City, CA 93505",10.2,12500.0,acres lot,35.135,-117.9599
733,"1 Ericka Ave, Mojave, CA 93501",2.39,12500.0,acres lot,34.9556,-118.15426
734,"Cheyenne Blvd, Mojave, CA 93501",0.53,12500.0,acres lot,35.1913,-118.02142
735,"California City, California City, CA 93505",20.0,12500.0,acres lot,35.206,-117.7136
736,"0 Highway 58, Mojave, CA 93501",1.25,12500.0,acres lot,35.038,-118.0060
737,"0 Stoddard Mountain Rd, Barstow, CA 92311",10.0,12500.0,acres lot,34.75290,-117.166304
738,"0 Duntroon St, Newberry Springs, CA 92365",2.14,12500.0,acres lot,34.8873,-116.72485
739,"0 Manatee St, Newberry Springs, CA 92365",2.14,12500.0,acres lot,34.8891,-116.72588
740,"0 Armadilla St, Newberry Springs, CA 92365",2.14,12500.0,acres lot,34.884,-116.72041
741,"0 Coventry St, Newberry Springs, CA 92365",2.14,12500.0,acres lot,34.890,-116.72352
742,"697-840 Cheney Creek Rd, Susanville, CA 96130",1.25,12500.0,acres lot,40.407,-120.6708
743,"697-830 Cheney Creek Rd, Susanville, CA 96130",1.25,12500.0,acres lot,40.407,-120.6713
744,"0 Acoma Trl, Landers, CA 92285",1.25,12750.0,acres lot,34.3346,-116.44029
745,"10479 Boren Bega Dr, Kelseyville, CA 95451",0.26,12888.0,acres lot,38.963,-122.71323
746,"17242 Knollview Dr, Hidden Valley Lake, CA 95467",0.35,12900.0,acres lot,38.8097,-122.57015
747,"7283 Hawk Ct, Corning, CA 96021",1.68,12900.0,acres lot,40.009,-122.4264
748,"18021 Matterhorn Ct, Tehachapi, CA 93561",2.46,12900.0,acres lot,35.08,-118.5430
749,"14500 Vac Vic Ave #210/145, Palmdale, CA 93591",5.15,12900.0,acres lot,34.613,-117.7276
750,"13911 Broadway St, Blythe, CA 92225",0.26,12900.0,acres lot,33.5254,-114.65592
751,"0 Bellflower St #4, Adelanto, CA 92301",5.0,12900.0,acres lot,34.61921,-117.418113
752,"0 Bella Rd, Santa Margarita, CA 93453",2.5,12900.0,acres lot,35.284,-119.8678
753,"10th St E, Lancaster, CA 93535",1.25,12950.0,acres lot,34.668,-118.111
754,"21370019000 Slab City, Niland, CA 92257",2.71,12990.0,acres lot,33.2400,-115.51887
755,"21 370th #19-000, Niland, CA 92257",2.71,12990.0,acres lot,33.2400,-115.51887
756,"0 Avenue X4 SUITE 201, Llano, CA 93544",2.51,12995.0,acres lot,34.5058,-117.81784
757,"0 Rabbit Trl, Onyx, CA 93255",0.32,12995.0,acres lot,35.681,-118.2203
758,"1117 Painted Canyon Ct, Mecca, CA 92254",6.25,12997.0,acres lot,33.581,-116.075
759,"17 17th St #E, Mojave, CA 93501",2.5,12999.0,acres lot,49.8485,-99.91617
760,"1 Vac 137 Ste Avenue J8, Lancaster, CA 93535",2.56,12999.0,acres lot,34.681,-118.1290
761,"7685 Shelter Cove Rd, Whitethorn, CA 95589",0.29,13000.0,acres lot,40.038,-124.05771
762,"9580 Venturi Dr, Cobb, CA 95426",0.36,13000.0,acres lot,38.851,-122.7313
763,"7395 Oak Park Rd, Corning, CA 96021",1.04,13000.0,acres lot,40.01,-122.40211
764,"1901 Lily Valley Cir, West Point, CA 95255",0.57,13000.0,acres lot,38.440,-120.4287
765,"1883 Lily Valley Cir, West Point, CA 95255",0.46,13000.0,acres lot,38.441,-120.428
766,"Wagon Rd, Borrego Springs, CA 92004",1.04,13000.0,acres lot,33.227,-116.3846
767,"1194 Indian Ocean Ave, Thermal, CA 92274",0.3,13000.0,acres lot,33.336,-115.96287
768,"Lot 213 Rainbow Dr UNIT 4, Weed, CA 96094",0.34,13000.0,acres lot,41.514,-122.3821
769,"0 Vac Corner Ste Ave #114-L7, Lancaster, CA 93535",2.48,13000.0,acres lot,34.650,-117.6924
770,"0 Amberwood Ct #239, Tehachapi, CA 93561",1.16,13000.0,acres lot,35.1418,-118.64808
771,"114th E & Ave #L-7, Lancaster, CA 93535",2.48,13000.0,acres lot,34.653,-118.2473
772,"Vic Ave N #R6-225, Palmdale, CA 93591",2.55,13000.0,acres lot,34.606,-117.7252
773,"100 Saint East & Ave #I4, Lancaster, CA 93535",2.3,13000.0,acres lot,34.6873,-118.10118
774,"0 Rose Ln, Lucerne Valley, CA 92356",5.0,13000.0,acres lot,34.4436,-116.94552
775,"11800 Avenue A8/118 Sta, Lancaster, CA 93536",2.47,13000.0,acres lot,34.811,-118.4574
776,"Vic Ave #A8, Lancaster, CA 93535",2.47,13000.0,acres lot,34.706,-117.6902
777,"Wagon Rd #15, Borrego Springs, CA 92004",1.04,13000.0,acres lot,33.227,-116.3846
778,"Vic Ave #I10-145, Lancaster, CA 93535",2.44,13000.0,acres lot,34.64,-117.8038
779,"100th Street East & Ave #I-4, Lancaster, CA 93535",2.3,13000.0,acres lot,34.6873,-118.10118
780,"LOT 135 Desavado Rd, Montague, CA 96064",1.03,13000.0,acres lot,41.894,-122.4273
781,"0 V137th Street East And Ave #H, Lancaster, CA 93535",5.16,13000.0,acres lot,34.6873,-118.10118
782,"137th Street East And Ave #H6, Lancaster, CA 93535",5.0,13000.0,acres lot,34.75,-117.8857
783,"101 Street, California City, CA 93505",0.26,13000.0,acres lot,35.0978,-117.94823
784,"0 Sugar Pine Dr, Berry Creek, CA 95916",0.93,13000.0,acres lot,39.6362,-121.39386
785,"0 Old Dale Rd, Twentynine Palms, CA 92277",0.57,13000.0,acres lot,34.189,-115.716
786,"150th St W, Rosamond, CA 93560",2.51,13000.0,acres lot,34.867,-118.3960
787,"000 Love Creek Rd, Ben Lomond, CA 95005",0.99,13000.0,acres lot,37.116,-122.0864
788,"0 Amberwood Ct, Tehachapi, CA 93561",1.16,13000.0,acres lot,35.1418,-118.64808
789,"0 Choctaw Trl, Santa Margarita, CA 93453",2.5,13000.0,acres lot,35.31314,-119.960408
790,"Raven Ct UNIT 5, Montague, CA 96064",2.7,13131.0,acres lot,41.882,-122.4386
791,"185th St E, Lancaster, CA 93535",2.57,13250.0,acres lot,34.708,-117.8017
792,"Lassen Ave, Shasta Lake, CA 96019",0.46,13300.0,acres lot,40.682,-122.3735
793,"Marcella Dr, Randsburg, CA 93554",20.23,13365.0,acres lot,35.3685,-117.65811
794,"9160 Bass Rd, Kelseyville, CA 95451",0.37,13500.0,acres lot,38.9814,-122.7384
795,"43075 Manatee St, Newberry Springs, CA 92365",2.14,13500.0,acres lot,34.888,-116.7204
796,"0 Vac Avenue V Vic SUITE 136, Pearblossom, CA 93553",2.5,13500.0,acres lot,34.520,-117.8689
797,"Avenue V, Pearblossom, CA 93553",2.5,13500.0,acres lot,34.520,-117.8689
798,"0 Vic Ave #D-12-107, Lancaster, CA 93535",3.87,13500.0,acres lot,34.706,-117.6902
799,"478-535 Lake Forest Dr, Susanville, CA 96130",0.27,13500.0,acres lot,40.429,-120.7457
800,"20106 Kingswood Ct, Grass Valley, CA 95949",49.1,399000.0,acres lot,39.08,-121.0265
801,"5524 State Highway 193, Newcastle, CA 95658",5.4,425000.0,acres lot,38.888,-121.2009
802,"11650 Desert Terrace Way, Desert Hot Springs, CA 92240",1.3,140000.0,acres lot,33.9632,-116.53741
803,"0 Reagan Rd, Joshua Tree, CA 92252",2.5,64900.0,acres lot,34.181,-116.2399
804,"80 Dustin Ln #64, Coleville, CA 96107",1.85,165000.0,acres lot,38.5146,-119.46227
805,"7386 Winding Way, Grizzly Flats, CA 95636",0.26,12000.0,acres lot,38.63,-120.5138
806,"0 Merced St, Snelling, CA 95369",19.0,386000.0,acres lot,37.479,-120.3955
807,"0 91st St #103, California City, CA 93505",0.32,25000.0,acres lot,35.1069,-117.96585
808,"0 Oakridge Lopes Rd, Benicia, CA 94510",20.0,875000.0,acres lot,38.126,-122.1146
810,"5311 Bennett Rd, Paradise, CA 95969",0.48,42000.0,acres lot,39.7447,-121.59901
811,"10710 E Avenue T, Littlerock, CA 93543",14.33,358000.0,acres lot,34.541,-117.9371
812,"83470 66th Ave, Thermal, CA 92274",18.86,4000000.0,acres lot,33.570,-116.2085
813,"23400 Road 24, Chowchilla, CA 93610",42.37,325000.0,acres lot,37.088,-120.1122
814,"Country Club Dr, Escondido, CA 92029",3.86,450000.0,acres lot,33.1089,-117.129687
815,"31797 El Cariso Truck Trl, Lake Elsinore, CA 92530",20.05,298000.0,acres lot,33.659,-117.4057
